name,party,dim1,dim2
Moritz Oppelt,CDU/CSU,0.029669582069966116,0.06045980011641331
Nadine Schön,CDU/CSU,0.030036870556771497,0.05980695662475505
Nicolas Zippelius,CDU/CSU,0.029767475786764003,0.060944858795149874
Nina Warken,CDU/CSU,0.0288665540997565,0.06203932823812009
Norbert Maria Altenkamp,CDU/CSU,0.029699862395900088,0.063510764844006945
Norbert Röttgen,CDU/CSU,0.03058712221300832,0.06077710141522137
Olav Gutting,CDU/CSU,0.02737496404534068,0.06163352014356204
Oliver Grundmann,CDU/CSU,0.028114457711488853,0.061417028118651476
Oliver Vogt,CDU/CSU,0.029146365842098846,0.06913403223907547
Ottilie Klein,CDU/CSU,0.029891540487450127,0.06724278084558585
Patricia Lips,CDU/CSU,0.029044185584349607,0.059988002834253644
Patrick Schnieder,CDU/CSU,0.028706758304794373,0.06659035521611123
Paul Lehrieder,CDU/CSU,0.029398199666416762,0.068912141557416845
Paul Ziemiak,CDU/CSU,0.029335783101674864,0.056141858977250485
Peter Aumer,CDU/CSU,0.029146365842098846,0.06913403223907547
Peter Beyer,CDU/CSU,0.02977700655933979,0.0590136388948943
Peter Ramsauer,CDU/CSU,0.027917070713665476,0.04382036589755145
Petra Nicolaisen,CDU/CSU,0.029310662784868755,0.06805235593876084
Philipp Amthor,CDU/CSU,0.029443336800711338,0.06454355745556896
Ralph Brinkhaus,CDU/CSU,0.0293797401241787,0.06554222937757684
Ralph Edelhäußer,CDU/CSU,0.029944538199245165,0.0639688556427765
Reinhard Brandl,CDU/CSU,0.029066578643367452,0.06246671019220421
Roderich Kiesewetter,CDU/CSU,0.030604781826244112,0.05593959600115907
Ronja Kemmer,CDU/CSU,0.02937166316965998,0.05329516527915972
Sabine Weiss,CDU/CSU,0.029349087864774394,0.053910452194298714
Sebastian Brehm,CDU/CSU,0.030125379919727066,0.06114662087985937
Sepp Müller,CDU/CSU,0.028631851246950883,0.06783576560702467
Serap Güler,CDU/CSU,0.029143484126014106,0.06468942334915007
Silke Launert,CDU/CSU,0.029582810768594533,0.0624249702657187
Silvia Breher,CDU/CSU,0.028901732291735673,0.05853022096257295
Simone Borchardt,CDU/CSU,0.02836848738494095,0.05797595839327761
Stefan Heck,CDU/CSU,0.028866110587189808,0.059605589661222314
Stefan Kaufmann,CDU/CSU,0.03695907293908459,0.018614251643894176
Stefan Müller,CDU/CSU,0.028780851018111387,0.05337919545608056
Stefan Nacke,CDU/CSU,0.029397471960510565,0.06822312006285955
Stefan Rouenhoff,CDU/CSU,0.028792922521994883,0.0638204574297663
Steffen Bilger,CDU/CSU,0.030032758201332825,0.0661729744545451
Stephan Albani,CDU/CSU,0.029535734699645932,0.06670242509984044
Stephan Mayer,CDU/CSU,0.03009893418543908,0.06000347957056303
Stephan Pilsinger,CDU/CSU,0.028980063521217934,0.057115073656995544
Stephan Stracke,CDU/CSU,0.029684364020774803,0.06718064182722217
Susanne Hierl,CDU/CSU,0.029051252084545842,0.06651171996665556
Thomas Bareiß,CDU/CSU,0.02968499279523988,0.055485669368040925
Thomas Erndl,CDU/CSU,0.030043800418127983,0.06315944754418841
Thomas Gebhart,CDU/CSU,0.029613938821009992,0.06150033292042258
Thomas Heilmann,CDU/CSU,0.02950050768571545,0.05897591078857433
Thomas Jarzombek,CDU/CSU,0.029672798974637923,0.06359099375064263
Thomas Rachel,CDU/CSU,0.028740947307743944,0.06470522720144589
Thomas Röwekamp,CDU/CSU,0.030069346698889686,0.06307409837127015
Thomas Silberhorn,CDU/CSU,0.029615012302221102,0.06852974347064693
Thorsten Frei,CDU/CSU,0.028942280801653866,0.06892430746189912
Tilman Kuban,CDU/CSU,0.030796246092172755,0.058790218436474584
Tino Sorge,CDU/CSU,0.029444256938727827,0.062183141051172654
Tobias Winkler,CDU/CSU,0.03012201426463905,0.05987439428232649
Ulrich Lange,CDU/CSU,0.029263546784079043,0.06489898139926616
Ursula Groden-Kranich,CDU/CSU,0.05149954970147543,0.011625043488222762
Uwe Feiler,CDU/CSU,0.028835910196035094,0.06156338651823569
Volker Mayer-Lay,CDU/CSU,0.02937241141737399,0.0665949264233389
Volker Ullrich,CDU/CSU,0.02955313019416622,0.06766498021518365
Volkmar Klein,CDU/CSU,0.029545156532673474,0.0652070619122538
Wilfried Oellers,CDU/CSU,0.029507398810449403,0.06619054436844651
Wolfgang Schäuble,CDU/CSU,0.029041352753341777,0.042901625359997184
Wolfgang Stefinger,CDU/CSU,0.02804622350368717,0.06436498641189627
Yannick Bury,CDU/CSU,0.029206568710416787,0.06197536228606845
Yvonne Magwas,CDU/CSU,0.02865554773187117,0.058033689341286956
Alexander Ulrich,DIE LINKE.,0.011978530770471656,0.003921238373317672
Ali Al-Dailami,DIE LINKE.,0.012610508756739344,0.0016058485335410187
Amira Mohamed Ali,DIE LINKE.,0.013538006711378987,0.00538909577807122
Andrej Hunko,DIE LINKE.,0.011628889700262268,7.505110443757287e-4
André Hahn,DIE LINKE.,0.011242097070713693,9.022276197322213e-4
Anke Domscheit-Berg,DIE LINKE.,0.015866100492906102,-7.05214381687277e-5
Ates Gürpinar,DIE LINKE.,0.013137192504626735,0.002057976973191248
Bernd Riexinger,DIE LINKE.,0.014120087255545139,-0.0021703594330100212
Caren Lay,DIE LINKE.,0.01544757044879354,-0.004245259605752726
Christian Görke,DIE LINKE.,0.013852753508269979,-0.0017031235652882682
Christian Leye,DIE LINKE.,0.010353015665959822,-0.0023407067524991295
Clara Bünger,DIE LINKE.,0.01501151010342581,1.4371731973551703e-4
Cornelia Möhring,DIE LINKE.,0.016308416232181447,0.0025952899301146717
Dietmar Bartsch,DIE LINKE.,0.013040667627236657,6.897789566428515e-4
Gesine Lötzsch,DIE LINKE.,0.013346407821319392,2.4115637671804716e-4
Gregor Gysi,DIE LINKE.,0.01412995327331273,-3.0174355407535254e-4
Gökay Akbulut,DIE LINKE.,0.015133478605547541,0.0035910627205527107
Heidi Reichinnek,DIE LINKE.,0.01225910204868164,-0.0021839912544512883
Ina Latendorf,DIE LINKE.,0.013675449194033174,1.1993946262405395e-4
Jan Korte,DIE LINKE.,0.011898725021340848,-0.004453519338896331
Janine Wissler,DIE LINKE.,0.013621667056032636,3.6872675853517976e-4
Jessica Tatti,DIE LINKE.,0.009875069257171062,0.0024047650938339177
Jörg Cezanne,DIE LINKE.,0.017898339459516098,-0.0024188037430815917
Kathrin Vogler,DIE LINKE.,0.013459760860167416,-0.0044618517587463906
Katja Kipping,DIE LINKE.,0.004927430862110724,-0.001132360813211538
Klaus Ernst,DIE LINKE.,0.012012017462042548,0.003389328067535448
Martina Renner,DIE LINKE.,0.015521213265212937,0.0012096188758659787
Matthias W. Birkwald,DIE LINKE.,0.012274423126336424,-0.001885568139006358
Nicole Gohlke,DIE LINKE.,0.014304096099841722,0.0018544471517016557
Pascal Meiser,DIE LINKE.,0.01462577530050443,0.007008899344782996
Petra Pau,DIE LINKE.,0.013926397580431356,0.0023572269890565697
Petra Sitte,DIE LINKE.,0.013127778580766853,-0.001064012422881416
Ralph Lenkert,DIE LINKE.,0.01290944893005532,-0.0032937743191582057
Sahra Wagenknecht,DIE LINKE.,0.012146064839356449,0.0023793012059418494
Sevim Dağdelen,DIE LINKE.,0.011043138016070413,0.006491938131532319
Susanne Ferschl,DIE LINKE.,0.012933256546969439,-0.002434920394487856
Susanne Hennig-Wellsow,DIE LINKE.,0.01815677111314993,-5.500453165443268e-4
Sören Pellmann,DIE LINKE.,0.012129133752649951,1.5671937422116446e-4
Thomas Lutze,DIE LINKE.,0.023668442303569487,-0.008393486233802002
Victor Perli,DIE LINKE.,0.013391876361609536,0.0014841588420591272
Zaklin Nastić,DIE LINKE.,0.013490236252598828,0.0014183051366358265
Alexander Graf Lambsdorff,FDP,0.04271136333009443,-0.004698475107560411
Alexander Müller,FDP,0.042912857067755335,-0.018870973562596576
Andrew Ullmann,FDP,0.04290104262250243,-0.02030563964208039
Anikó Glogowski-Merten,FDP,0.04247319830435206,-0.023218416808546378
Anja Schulz,FDP,0.04251106760149109,-0.021197224429175675
Ann-Veruschka Jurisch,FDP,0.042662819418876424,-0.01869484807401251
Benjamin Strasser,FDP,0.04292643025085541,-0.021130177871465424
Bernd Reuther,FDP,0.042306732531002325,-0.020256044292116786
Bettina Stark-Watzinger,FDP,0.04218924067504311,-0.014624377880032262
Bijan Djir-Sarai,FDP,0.04236090829739664,-0.01822208836400501
Carina Konrad,FDP,0.04290579001320325,-0.019711527274180383
Carl-Julius Cronenberg,FDP,0.042788018757399064,-0.018822023152707066
Christian Bartelt,FDP,0.04127223217135823,-0.0033838101791778597
Christian Dürr,FDP,0.042652989398410335,-0.01961106520755801
Christian Lindner,FDP,0.04036846734115561,-0.009568416122163748
Christian Sauter,FDP,0.041857225667749534,-0.015342095379031636
Christine Aschenberg-Dugnus,FDP,0.0427367315896996,-0.02015128735750775
Christoph Hoffmann,FDP,0.042585813285560985,-0.016190981721390958
Christoph Meyer,FDP,0.0428028510712273,-0.020434140438720234
Claudia Raffelhüschen,FDP,0.04269443945254968,-0.02200891330626464
Daniel Föst,FDP,0.04313341043962224,-0.018225874925539544
Daniela Kluckert,FDP,0.043539600797997,-0.014064291983699205
Fabian Griewel,FDP,0.0382077293594745,0.007085544498353885
Florian Toncar,FDP,0.04283026039336783,-0.018296556268789885
Frank Müller-Rosentritt,FDP,0.04219157175997999,-0.01913315419604219
Frank Schäffler,FDP,0.04221123538826765,-0.01991649645304874
Friedhelm Boginski,FDP,0.042764704682140164,-0.022200630935470287
Gerald Ullrich,FDP,0.042039291894643664,-0.017230899363731657
Gero Hocker,FDP,0.04254840432075334,-0.02140061537343168
Gyde Jensen-Bornhöft,FDP,0.04249152215661637,-0.017872708081050598
Hagen Reinhold,FDP,0.04160871964515187,-0.005431732932265125
Ingo Bodtke,FDP,0.042312318224651195,-0.019638418494304574
Jens Beeck,FDP,0.04228639533541467,-0.019745166807672222
Jens Brandenburg,FDP,0.04293516794608004,-0.021431778057945775
Jens Teutrine,FDP,0.0429208066744703,-0.018946408941250714
Johannes Vogel,FDP,0.04259172897116513,-0.014745063774850492
Judith Skudelny,FDP,0.042400219116129415,-0.018808762768265277
Julian Simon Grünke,FDP,0.0382077293594745,0.007085544498353885
Jürgen Lenders,FDP,0.04287092017587207,-0.020770837872068324
Karlheinz Busen,FDP,0.04278976804437344,-0.016245386134385417
Karsten Klein,FDP,0.042513501018948,-0.021874949553159356
Katharina Willkomm,FDP,0.04152848853144646,-0.0034319579762901076
Katja Adler,FDP,0.041478880892565705,-0.016095583124085974
Katja Hessel,FDP,0.04263597439261425,-0.018835167115733742
Katrin Helling-Plahr,FDP,0.043141063412569666,-0.02161798893749768
Knut Gerschau,FDP,0.042617004831397416,-0.02175124912800967
Konrad Stockmeier,FDP,0.04287506185593955,-0.02099299833997102
Konstantin Kuhle,FDP,0.04293356570637167,-0.021698742042711116
Kristine Lütke,FDP,0.042873938075879955,-0.022724832620484824
Lars Lindemann,FDP,0.04164238198720971,-0.01481545402199147
Linda Teuteberg,FDP,0.04100221369984017,-0.014808090787668916
Lukas Köhler,FDP,0.04258122991210521,-0.019303927710398874
Manfred Todtenhausen,FDP,0.042803568631100034,-0.02038657309735038
Manuel Höferlin,FDP,0.042930958379955836,-0.020471134614114685
Marco Buschmann,FDP,0.0423693494641807,-0.017237086328776925
Marcus Faber,FDP,0.043150513592027866,-0.015321623402832685
Marie-Agnes Strack-Zimmermann,FDP,0.04242372807197308,-0.014530855670451483
Mario Brandenburg,FDP,0.042724069821801124,-0.02152353020645171
Markus Herbrand,FDP,0.042750994155953057,-0.02146386134678654
Martin Gassner-Herz,FDP,0.04264463075359569,-0.02103200570125507
Matthias Seestern-Pauly,FDP,0.04274584071970695,-0.017201271948550718
Max Mordhorst,FDP,0.042939056828093965,-0.017080735414252663
Maximilian Funke-Kaiser,FDP,0.042912689924574664,-0.021695793073384047
Michael Kruse,FDP,0.04268513226516666,-0.020956291009163783
Michael Link,FDP,0.042361564593633314,-0.013767256685375942
Michael Theurer,FDP,0.04247173314650533,-0.011747843653421325
Muhanad Al-Halak,FDP,0.042986579063230085,-0.022079406072381354
Nico Tippelt,FDP,0.04194976301201483,-0.01416756507705972
Nicole Bauer,FDP,0.04304719919295792,-0.008355648456929094
Nicole Westig,FDP,0.04275570346715306,-0.020315086555421174
Nils Gründer,FDP,0.04228696554680471,-0.015115291929643573
Olaf in der Beek,FDP,0.04290386426753042,-0.022602401013407727
Oliver Luksic,FDP,0.041791705880669675,-0.016688275895011095
Otto Fricke,FDP,0.042748831264192245,-0.021604496112871022
Pascal Kober,FDP,0.04272164396049927,-0.018178416368674302
Peter Heidt,FDP,0.04287641134054073,-0.02088076903536487
Philipp Hartewig,FDP,0.04307222236990244,-0.021707959879500003
Rainer Semet,FDP,0.043138165035623774,-0.018922079953217014
Reginald Hanke,FDP,0.0409814724065553,-0.014362878736081861
Reinhard Houben,FDP,0.042476735808255256,-0.021239807804181367
Renata Alt,FDP,0.04240564668696652,-0.019314268958970617
Ria Schröder,FDP,0.04251397552151256,-0.021213383470306296
Sandra Bubendorfer-Licht,FDP,0.0427688857434611,-0.021180722801974763
Sandra Weeser,FDP,0.04288373752178033,-0.014847577779965345
Stephan Seiter,FDP,0.04280803820659773,-0.02159130551892912
Stephan Thomae,FDP,0.04291361719557048,-0.022548827282827845
Thomas Hacker,FDP,0.04294814373914022,-0.021196541924492846
Thomas Sattelberger,FDP,0.03947629685343018,0.0012996746678733545
Thorsten Lieb,FDP,0.04287780186943027,-0.021644141047000576
Till Mansmann,FDP,0.04298147925265708,-0.01940218343065913
Tim Wagner,FDP,0.04250211686587665,0.004169461789702909
Torsten Herbst,FDP,0.04300122047029586,-0.02212751227732794
Ulrich Lechte,FDP,0.04241886989951884,-0.01853924488814824
Ulrike Harzer,FDP,0.04284680208548796,-0.014362894024789932
Valentin Abel,FDP,0.042188584319846845,-0.02153458947117333
Volker Redder,FDP,0.04234588984544929,-0.017972833461428174
Volker Wissing,FDP,0.04301632458266276,-0.015206041866133115
Wolfgang Kubicki,FDP,0.041451957945752155,-0.008088129042442984
Achim Post,SPD,0.042768554397289056,-0.02264244833363035
Adis Ahmetović,SPD,0.04279840975343121,-0.021489429583232866
Alexander Bartz,SPD,0.043168949809357794,-0.013590230135545809
Ana-Maria Trăsnea,SPD,0.04081341257819998,-0.0016092279419083722
Andreas Larem,SPD,0.04319575518774208,-0.023512003414112522
Andreas Mehltretter,SPD,0.04311375346856987,-0.024532925047553528
Andreas Philippi,SPD,0.041621339277934065,-0.0053804883374901314
Andreas Rimkus,SPD,0.04292780796867955,-0.023153679744363834
Andreas Schwarz,SPD,0.042455760459644436,-0.022822713389421122
Anette Kramme,SPD,0.042848770842729325,-0.018524611322113475
Angela Hohmann,SPD,0.04258791297520244,0.0015368715691045293
Angelika Glöckner,SPD,0.043266373995914376,-0.02296163129485468
Anja Troff-Schaffarzyk,SPD,0.04321145444096534,-0.025083549494255602
Anke Hennig,SPD,0.042917361604533126,-0.02382196313360566
Anna Kassautzki,SPD,0.041427785823819285,-0.01799547168284538
Annika Klose,SPD,0.042805406332951726,-0.024432334800354456
Ariane Fäscher,SPD,0.042791656217010594,-0.022173568093636336
Armand Zorn,SPD,0.04294188439020801,-0.02543811419020368
Axel Echeverria,SPD,0.04220828186707162,-0.02495213781855702
Axel Schäfer,SPD,0.0426694789342911,-0.022468780167652674
Aydan Özoğuz,SPD,0.043146560905887095,-0.021456232239037015
Bengt Bergt,SPD,0.04315730584151592,-0.026433766818984093
Bernd Rützel,SPD,0.04307975232418203,-0.024385876516082098
Bernd Westphal,SPD,0.04274608955225348,-0.023497455191141048
Bernhard Daldrup,SPD,0.04334152401509631,-0.024877024410359713
Bettina Hagedorn,SPD,0.04324796424180151,-0.026654807858212972
Bettina Lugk,SPD,0.04284198539469132,-0.0220378355201103
Bettina Müller,SPD,0.04042101513292005,-0.012997717597553735
Brian Nickholz,SPD,0.0432241572589661,-0.026690109903087986
Bärbel Bas,SPD,0.043104720737151075,-0.02552180620278619
Bärbel Kofler,SPD,0.04310181258926719,-0.02417161890918345
Cansel Kiziltepe,SPD,0.0423798338599464,-0.005237918850359794
Carlos Kasper,SPD,0.04297874305502735,-0.02416494504355134
Carmen Wegge,SPD,0.04284539360202964,-0.025782345478133333
Carolin Wagner,SPD,0.042333491764543395,-0.02433320792865156
Carsten Schneider,SPD,0.04271826596848408,-0.021288973940270458
Carsten Träger,SPD,0.0432548322806489,-0.026642409042680133
Christian Petry,SPD,0.0427807639764086,-0.01337744744356887
Christian Schreider,SPD,0.04306628761848864,-0.022177055999545146
Christoph Schmid,SPD,0.04275734256160917,-0.02340951344667946
Christos Pantazis,SPD,0.042739899886079985,-0.01984005184573862
Claudia Moll,SPD,0.042743616872062754,-0.02119648258967378
Claudia Tausend,SPD,0.043076259999722914,-0.02616609077566748
Dagmar Andres,SPD,0.04198247348878839,-0.018055935105249696
Dagmar Schmidt,SPD,0.04312554454307948,-0.023770724299255468
Daniel Baldy,SPD,0.043309556232600445,-0.023552123371008923
Daniel Rinkert,SPD,0.04305645199979455,-0.0161616905517844
Daniel Schneider,SPD,0.04363502786019538,-0.022341647073334258
Daniela De Ridder,SPD,0.04206302926856974,-0.011671104102054006
Dennis Rohde,SPD,0.04297013776410782,-0.022667963696583263
Derya Türk-Nachbaur,SPD,0.04309941099658646,-0.02201100046412387
Detlef Müller,SPD,0.04321126439400259,-0.02670465003362698
Dietmar Nietan,SPD,0.04325754956189719,-0.017968166964513813
Dirk Heidenblut,SPD,0.04257832946070668,-0.021696386577643608
Dirk Vöpel,SPD,0.042998334268929815,-0.025881982446801653
Dirk Wiese,SPD,0.04325171893228052,-0.025822149433230104
Dirk-Ulrich Mende,SPD,0.04140078030118836,-0.0102165989579759
Dorothee Martin,SPD,0.04283372766699404,-0.02378271554276349
Dunja Kreiser,SPD,0.04343212236941916,-0.023173042289518324
Edgar Franke,SPD,0.04304193070180068,-0.023328620644958074
Elisabeth Kaiser,SPD,0.04311819344747638,-0.025918237125266308
Emily Vontz,SPD,0.041566850451604236,-0.012018280375285224
Erik von Malottki,SPD,0.03972134037219308,-0.018698694569694044
Esra Limbacher,SPD,0.04235467691673776,-0.02411529892757391
Esther Dilcher,SPD,0.04295130816157028,-0.02494453265554158
Fabian Funke,SPD,0.04289308038321817,-0.025621474492135556
Falko Droßmann,SPD,0.04344065887039553,-0.02392727628743171
Falko Mohrs,SPD,0.03824349840257197,-0.0025147882607451134
Felix Döring,SPD,0.043328618608875505,-0.025407275349395166
Frank Junge,SPD,0.042801954403228495,-0.023801717117860104
Frank Schwabe,SPD,0.04302068304209559,-0.01829902437666067
Frank Ullrich,SPD,0.04259166528522795,-0.022033180405736926
Franziska Kersten,SPD,0.043157193492956,-0.02472650354159631
Franziska Mascheck,SPD,0.04314437180591385,-0.024723626587838797
Frauke Heiligenstadt,SPD,0.04317242108221069,-0.02408250430380145
Gabriela Heinrich,SPD,0.042768099272676566,-0.02309430486814575
Gabriele Katzmarek,SPD,0.04169791377576374,-0.016967971337643804
Gülistan Yüksel,SPD,0.04199018751055953,-0.019485395951267755
Hakan Demir,SPD,0.042858495262273116,-0.025398797002042638
Hannes Walter,SPD,0.04273924286441818,-0.024559682555350616
Heike Baehrens,SPD,0.04312500053780198,-0.024763338869408257
Heike Engelhardt,SPD,0.04339577385727909,-0.02403295370509802
Heike Heubach,SPD,0.04192460628657753,0.001616615397758258
Heiko Maas,SPD,0.04195587357573814,0.003158850138523917
Helge Lindh,SPD,0.043181862713657614,-0.026325755963164738
Helmut Kleebank,SPD,0.04307639151174145,-0.02256996151559353
Herbert Wollmann,SPD,0.04286528764916554,-0.025413562663394396
Holger Becker,SPD,0.04356413864706349,-0.02401943352977617
Holger Mann,SPD,0.0425330625591538,-0.022289657254292702
Hubertus Heil,SPD,0.04298686454800148,-0.019796521680784575
Ingo Schäfer,SPD,0.0431547788958568,-0.022518099821907816
Isabel Cademartori,SPD,0.04337295087051789,-0.024408417681074927
Isabel Mackensen-Geis,SPD,0.04285901914291441,-0.024688762365125592
Jakob Blankenburg,SPD,0.04325655162697812,-0.026663028384888765
Jan Dieren,SPD,0.03397609985456761,-0.03227156499749559
Jan Plobner,SPD,0.043184253702711194,-0.02530228161493567
Jasmina Hostert,SPD,0.0430477757392166,-0.025467258335580896
Jens Peick,SPD,0.0432241572589661,-0.026690109903087986
Jens Zimmermann,SPD,0.04295085632715492,-0.024844436128955108
Jessica Rosenthal,SPD,0.040900297038072714,-0.017028027685340504
Joe Weingarten,SPD,0.04213930066025725,-0.014804875585195044
Johann Saathoff,SPD,0.043409519348734785,-0.02215711162431613
Johannes Arlt,SPD,0.04263689304271783,-0.020277233996442687
Johannes Fechner,SPD,0.04275273917809128,-0.02528329998941051
Johannes Schraps,SPD,0.043507714906736716,-0.02411754880982534
Johannes Schätzl,SPD,0.04247222792140322,-0.019320759445827115
Josephine Ortleb,SPD,0.04286907933490638,-0.015740720492070984
Josip Juratovic,SPD,0.042250466749375784,-0.019696216079019186
Jörg Nürnberger,SPD,0.04321145444096534,-0.025083549494255602
Jürgen Berghahn,SPD,0.042676513445146134,-0.020031029290226078
Jürgen Coße,SPD,0.043336978396815995,-0.02221744044114346
Karamba Diaby,SPD,0.04322982559764056,-0.026127351880098033
Karl Lauterbach,SPD,0.04380841437215143,-0.017870217113240088
Kathrin Michel,SPD,0.04294960667791379,-0.02420742446321163
Katja Mast,SPD,0.04262112134161629,-0.02170587347545082
Katrin Budde,SPD,0.04283132242424828,-0.024461860885858465
Katrin Zschau,SPD,0.043006499182450676,-0.026118673768747252
Kaweh Mansoori,SPD,0.04245782459121313,-0.015591975954935893
Kerstin Griese,SPD,0.04281339403699072,-0.02070622905537205
Kevin Kühnert,SPD,0.04310871832160189,-0.025201541125470458
Kevin Leiser,SPD,0.043180459193524104,-0.02486066268741215
Kristian Klinck,SPD,0.04266997577459637,-0.023034791686464395
Lars Castellucci,SPD,0.042905068725071,-0.0208477215027819
Lars Klingbeil,SPD,0.042942602154738864,-0.021499467853127438
Lena Werner,SPD,0.042919147451269776,-0.01873476964521334
Leni Breymaier,SPD,0.043122409341096554,-0.02644520114948973
Lennard Oehl,SPD,0.04313704287011953,-0.021854800573236757
Lina Seitzl,SPD,0.04263878310546388,-0.01849524516580895
Lucia Schanbacher,SPD,0.03595458348980966,0.005426608830888578
Luiza Licina-Bode,SPD,0.043251901354250985,-0.022396330762959733
Macit Karaahmetoğlu,SPD,0.04310817538103812,-0.021528319157147827
Mahmut Özdemir,SPD,0.042471234977805125,-0.02635509669188048
Maja Wallstein,SPD,0.041583569590518094,-0.022561204060178683
Manuel Gava,SPD,0.04301830754864886,-0.010749786061161528
Marianne Schieder,SPD,0.043165474448855594,-0.02399644254485387
Marja-Liisa Völlers,SPD,0.04320415138774497,-0.026656599921971422
Markus Hümpfer,SPD,0.043266539970321684,-0.026634213509744962
Markus Töns,SPD,0.043296838835376585,-0.025228669783805627
Martin Diedenhofen,SPD,0.04297471777546373,-0.02077539675893982
Martin Gerster,SPD,0.043064678801984155,-0.024025032852503472
Martin Kröber,SPD,0.04274693620046391,-0.026942452008537485
Martin Rabanus,SPD,0.0432728692028386,-5.626366792229132e-4
Martin Rosemann,SPD,0.0433092120941415,-0.02363762543274243
Martina Stamm-Fibich,SPD,0.04327112785595696,-0.02480996009922907
Mathias Papendieck,SPD,0.04354572136214333,-0.023068068093400635
Mathias Stein,SPD,0.04312154725642794,-0.026407187709275845
Matthias Miersch,SPD,0.043179298153747415,-0.02578765560588878
Matthias Mieves,SPD,0.0432241572589661,-0.026690109903087986
Melanie Wegling,SPD,0.0428221702903861,-0.022173821410453425
Metin Hakverdi,SPD,0.04338597964074963,-0.023999217320158407
Michael Gerdes,SPD,0.04323571247537437,-0.022750421403120134
Michael Müller,SPD,0.0430805426319821,-0.02390695248131658
Michael Roth,SPD,0.042012508485254715,-0.01979627494282215
Michael Schrodi,SPD,0.04294416578884357,-0.025064554990014722
Michael Thews,SPD,0.043061436410618964,-0.022795291825540295
Michelle Müntefering,SPD,0.042786457845486875,-0.019188678178701866
Nadine Heselhaus,SPD,0.042835470276074136,-0.025220345419262206
Nadine Ruf,SPD,0.04306054764775506,-3.447359304473887e-4
Nadja Sthamer,SPD,0.038731138664814396,-0.023079482264917378
Natalie Pawlik,SPD,0.04350424477157868,-0.022351461431129198
Nezahat Baradari,SPD,0.04328892876784955,-0.02123298013829618
Niels Annen,SPD,0.04317018109705657,-0.02093019005427264
Nils Schmid,SPD,0.043429468398425645,-0.024801952791508194
Nina Scheer,SPD,0.042937879906743526,-0.025871652377315434
Olaf Scholz,SPD,0.04212294115958683,-0.012874355746443938
Oliver Kaczmarek,SPD,0.04321145444096534,-0.025083549494255602
Parsa Marvi,SPD,0.04317007841591466,-0.02391860176927635
Peggy Schierenbeck,SPD,0.043188470187200206,-0.019513514804793446
Rainer Keller,SPD,0.037762094931579976,0.0017766565634569137
Ralf Stegner,SPD,0.04294733444984165,-0.02206487737389359
Rasha Nasr,SPD,0.04247667561414098,-0.022294559428486852
Rebecca Schamber,SPD,0.04303552748700219,-0.020666144633043174
Reem Alabali Radovan,SPD,0.04262596646307153,-0.021459782025416
Rita Hagl-Kehl,SPD,0.043102048647241105,-0.025542843850541445
Rita Schwarzelühr-Sutter,SPD,0.04339206366882197,-0.02438844365638958
Robin Mesarosch,SPD,0.042775181178785884,-0.024841513679414784
Rolf Mützenich,SPD,0.0426311225939636,-0.01971496683899805
Ruppert Stüwe,SPD,0.03845360817149104,-0.03091982093498454
Sabine Dittmar,SPD,0.04304939585717293,-0.024163056426723718
Sabine Poschmann,SPD,0.04301669203712359,-0.025277494770804973
Sanae Abdi,SPD,0.04224979385883097,-0.021123723800737876
Sarah Lahrkamp,SPD,0.04275272300463279,-0.02277532376877042
Sarah Ryglewski,SPD,0.042920511324249316,-0.016346949637457527
Saskia Esken,SPD,0.043311302634200945,-0.021258590512592216
Sebastian Fiedler,SPD,0.04283541630323658,-0.019610380479151666
Sebastian Hartmann,SPD,0.04290137355135041,-0.022660903305356063
Sebastian Roloff,SPD,0.04334046657739141,-0.025217449517953794
Siemtje Möller,SPD,0.04239178204799889,-0.02200910056304545
Simona Koß,SPD,0.04297433355832412,-0.02319957519378142
Sonja Eichwede,SPD,0.04277214799827852,-0.02530442835851966
Stefan Schwartze,SPD,0.04297042332859397,-0.017233712115144576
Stefan Zierke,SPD,0.04298618903188558,-0.02183468490138606
Susanne Mittag,SPD,0.04282615280135588,-0.025319416468710304
Svenja Schulze,SPD,0.04291802916773877,-0.024857875050716422
Svenja Stadler,SPD,0.04265213586789978,-0.02399308973829458
Sylvia Lehmann,SPD,0.04317042423154705,-0.023314943621460908
Sönke Rix,SPD,0.04323282995776767,-0.025383201915470284
Sören Bartol,SPD,0.04282834923068893,-0.025394792412235107
Takis Mehmet Ali,SPD,0.043396815196803044,-0.021818528601570304
Tanja Machalet,SPD,0.04331228166465643,-0.024432343683701424
Thomas Hitschler,SPD,0.04265721379419018,-0.024146233868050454
Thorsten Rudolph,SPD,0.043270341163122575,-0.02501503230279032
Tim Klüssendorf,SPD,0.0432241572589661,-0.026690109903087986
Timo Schisanowski,SPD,0.04293539811184686,-0.023831075731798428
Timon Gremmels,SPD,0.042561092133312155,-0.014431108981271647
Tina Rudolph,SPD,0.04244448652170537,-0.027754475479805286
Udo Schiefner,SPD,0.04325194832786547,-0.020334071437108876
Uli Grötsch,SPD,0.042745473320748795,-0.016775076277626283
Ulrike Bahr,SPD,0.04205575097378367,-0.027923843800477636
Uwe Schmidt,SPD,0.04197433363329159,-0.020465671968684325
Verena Hubertz,SPD,0.043094270839352765,-0.02474093874888084
