name,estimate,lo,hi,err,party
Hagen Reinhold,-0.2500518776471698,0.18639187177553906,-0.8167006106180594,0.2494895330209283,FDP
Hakan Demir,-0.3800587275280575,0.035558760692399216,-0.7913389531507561,0.20408972976222592,SPD
Hanna Steinmüller,-0.932712096614763,-0.53891839820691545,-1.255380604743156,0.22076203016293183,BÜNDNIS 90/DIE GRÜNEN
Hannes Gnauck,1.473105579953851,1.6112017782719983,1.3966034672660506,0.05979052262464724,AfD
Hannes Walter,-0.9561930347259766,-0.16950678760818233,-1.483850912257893,0.40968862168443254,SPD
Hans-Jürgen Thies,0.9696580419508541,1.0390432751342846,0.9136434941228234,0.031749600508917585,CDU/CSU
Hans-Peter Friedrich,1.0227584613432354,1.1074456022113728,0.900808478988234,0.055041792007924,CDU/CSU
Hansjörg Durz,0.9882143194951067,1.0890727302702095,0.887211536640738,0.05676093460931442,CDU/CSU
Harald Ebner,-2.1635142913214818,-0.8666787250524866,-3.5549781259256372,1.0140396686912678,BÜNDNIS 90/DIE GRÜNEN
Harald Weyel,1.5254638114689902,1.6655387594372144,1.4062230121782053,0.0645200212662331,AfD
Heidi Reichinnek,1.3336193494572486,1.3651053833974547,1.2736839367172907,0.023162923676849224,DIE LINKE.
Heike Baehrens,-1.132154231783459,-0.3878093162522258,-1.8516161473647768,0.43293853364403206,SPD
Heike Brehmer,0.9595186373670959,1.058841351283005,0.8393485849526332,0.05087006777087813,CDU/CSU
Heike Engelhardt,-1.4516482384756721,-0.6527049962727012,-3.491791641195974,0.6080367622604788,SPD
Heike Heubach,-0.7584222518146999,-0.1819561439438681,-1.5008883310645684,0.46974998479053304,SPD
Heiko Maas,-0.07745025405862657,0.3129919999945525,-0.5716836697737258,0.2072941300188276,SPD
Helge Braun,0.9593345364471306,1.0715796413533467,0.8006235715632186,0.07430296458960998,CDU/CSU
Helge Limburg,-2.7278568369948044e-4,0.1978302928385057,-0.25006163100666795,0.0986318503350493,BÜNDNIS 90/DIE GRÜNEN
Helge Lindh,-1.5466997744492688,-0.8047640131739329,-2.399800545303724,0.4372156667108092,SPD
Helmut Kleebank,-1.584958599438399,-0.3872737351159275,-2.778691500126139,0.6295340305035638,SPD
Hendrik Hoppenstedt,0.9726249106607501,1.069141390069462,0.8424124170624727,0.06935833172852043,CDU/CSU
Henning Otte,0.9667286227266346,1.0560473907963686,0.8770176377936748,0.044981136723704226,CDU/CSU
Henning Rehbaum,0.9157402573987465,1.0386889738413072,0.8107640637843698,0.0670847767051496,CDU/CSU
Herbert Wollmann,-0.607075777052402,0.04653728714742975,-1.0612985066681202,0.2766495834585832,SPD
Hermann Färber,0.9268423575006736,1.0553303620026742,0.8367886306184543,0.0618177984863986,CDU/CSU
Hermann Gröhe,0.9327504268958897,1.0103435254860473,0.8534203158268114,0.041943306563828844,CDU/CSU
Hermann-Josef Tebroke,0.9481612748571495,1.0269229744864017,0.8672936790957753,0.04828841701533942,CDU/CSU
Holger Becker,-1.2461491854125277,-0.4360100916544462,-1.8151714510856158,0.32570573230936317,SPD
Holger Mann,-0.10499263725167493,0.20780776834872786,-0.5555395187489803,0.22709594398860403,SPD
Hubert Hüppe,0.9248253143068721,1.061838390539973,0.8092064347492877,0.07863374827055035,CDU/CSU
Hubertus Heil,-0.8281243587245449,-0.08581341969505663,-2.06709314076953,0.5367816583229592,SPD
Ina Latendorf,1.3334729990862126,1.372663910247965,1.2832204788860146,0.02593841721008242,DIE LINKE.
Inge Gräßle,0.9771859642584061,1.059282162798101,0.8824744878198753,0.048731381760647084,CDU/CSU
Ingmar Jung,0.9447863190782717,1.0486008257574966,0.8034063849511727,0.07169869014849992,CDU/CSU
Ingo Bodtke,-0.0593070386816486,0.20576145539658472,-0.36485563557726797,0.13948389282948162,FDP
Ingo Gädechens,0.9603385996175855,1.055451609054506,0.8717483955408725,0.04391076260961416,CDU/CSU
Ingo Schäfer,-0.6418084028282008,0.04157179871732292,-2.0788040973686024,0.5550446960258859,SPD
Ingo Wellenreuther,0.08863449814597436,0.9138894388234386,-0.5463335105171756,0.3584567949653233,CDU/CSU
Ingrid Nestle,-1.0836446181985002,0.04613739520506336,-1.8592143118357587,0.48332900019402764,BÜNDNIS 90/DIE GRÜNEN
Ingrid Pahlmann,0.9353394922810407,1.091917844505503,0.7108051164104481,0.09770184641836914,CDU/CSU
Irene Mihalic,-1.383415806747532,-0.1664715934657721,-2.1280186154472043,0.5126737708990473,BÜNDNIS 90/DIE GRÜNEN
Isabel Cademartori,-1.0680970967927372,-0.24469413116123204,-2.260029329393374,0.4975778042469387,SPD
Isabel Mackensen-Geis,-1.1267451590037827,-0.26587900027428846,-1.9424978215677775,0.4370298943910859,SPD
Jakob Blankenburg,-1.2894968144886063,-0.5497082423120552,-1.7615615808764797,0.3423939454056388,SPD
Jamila Anna Schäfer,-1.2782979429082828,-0.3770289727303569,-2.8365689166984587,0.6821913786994402,BÜNDNIS 90/DIE GRÜNEN
Jan Dieren,0.5791071166526102,0.631114139104525,0.5151665566949444,0.03768286437679504,SPD
Jan Korte,1.3342407884053702,1.3745162100335708,1.2839312145887591,0.022852634153623614,DIE LINKE.
Jan Metzler,0.9316495025883303,1.0162349942573385,0.8339880611528441,0.04699336178037029,CDU/CSU
Jan Plobner,-1.2143029076462954,-0.4353352799265401,-2.0987867043751764,0.4646351978729842,SPD
Jan Ralf Nolte,1.4682829989139148,1.5742453437484185,1.3958406417989293,0.04633845766755353,AfD
Jan Wenzel Schmidt,1.4628974584644465,1.5714254454518293,1.3943863900193536,0.04676228969066085,AfD
Jan-Marco Luczak,0.9410816203578559,1.0327146433647398,0.8176062385075336,0.057002059950227536,CDU/CSU
Jan-Niclas Gesenhues,-1.464493855298952,-0.6737297141422705,-2.0692485435695023,0.4514368240333751,BÜNDNIS 90/DIE GRÜNEN
Jana Schimke,0.9407812817563486,1.0574689310099705,0.8471126028493847,0.06415326392977484,CDU/CSU
Janine Wissler,1.3288742818062156,1.363503639059867,1.2766568310608752,0.01948371227900836,DIE LINKE.
Janosch Dahmen,-0.7648354313748695,0.170761931722741,-1.5337682943933026,0.4761337832145671,BÜNDNIS 90/DIE GRÜNEN
Jasmina Hostert,-1.4360614806065797,-0.11447699014986416,-2.1990402060392773,0.5310541505028781,SPD
Jens Beeck,0.1252207535940316,0.333452968300747,-0.08483628184555728,0.09647848413710298,FDP
Jens Brandenburg,-0.32974788805616373,0.08451199147632639,-1.0540666262995975,0.333169614924375,FDP
Jens Koeppen,1.3405694104805033,1.384001387755063,1.2280709329882682,0.037165933901012624,CDU/CSU
Jens Lehmann,0.9394418733979117,1.062429283530152,0.7799398754495204,0.07340641302236868,CDU/CSU
Jens Peick,-1.5825275312199814,-0.7007667111460658,-2.3406283357331574,0.39294201686864366,SPD
Jens Spahn,0.9316600920042972,1.0387151591678505,0.8436463580430658,0.045826359964088105,CDU/CSU
Jens Teutrine,-0.22153440188525303,0.11701262082029412,-0.7141898050840962,0.23187182213917026,FDP
Jens Zimmermann,-1.1332759858155843,-0.43277275269870186,-1.9927017100122524,0.4161943440088822,SPD
Jessica Rosenthal,0.12885750401493895,0.29117438656386607,-0.11626066252251349,0.11829292589249216,SPD
Jessica Tatti,1.3801476537159905,1.398966228485515,1.3602622437629204,0.010134080705376771,DIE LINKE.
Joachim Wundrak,1.40562811602884,1.423551311653312,1.3804222409593696,0.009650439600575494,AfD
Joana Cotar,1.4133262468453136,1.4567372515965724,1.3856769775947462,0.016522951378990774,fraktionslos
Jochen Haug,1.4554708724522074,1.4929687501124387,1.3982403228106706,0.02513882642111373,AfD
Joe Weingarten,0.09989588889628703,0.38143264494455775,-0.1520476594058866,0.1586194171190131,SPD
Johann Saathoff,-1.8834255759468992,-1.5250113734587338,-2.4190628098424067,0.24002395613787586,SPD
Johann Wadephul,0.9814057748719486,1.113351481803689,0.8414257527074173,0.07928366427777048,CDU/CSU
Johannes Arlt,-0.285015711734616,0.16553132654935931,-0.9123291292940281,0.2914188467473704,SPD
Johannes F. Kretschmann,-0.7074166172835379,0.8666051489821798,-1.8038657872987944,0.6555637256560354,BÜNDNIS 90/DIE GRÜNEN
Johannes Fechner,-1.232098654293194,-0.36856860755746634,-1.7569837051330817,0.3629897897893492,SPD
Johannes Huber,1.415252069809901,1.444740295962865,1.3815611725262773,0.014245112631643233,fraktionslos
Johannes Schätzl,-1.046202068944581,-0.3341611600067827,-2.0062317410902426,0.44579127437489774,SPD
Johannes Schraps,-0.6958293576549371,-0.2710315569496187,-1.3294613750986914,0.3198748662844253,SPD
Johannes Steiniger,0.9502750258154322,1.055612881287654,0.8482347685112622,0.056521169167573757,CDU/CSU
Johannes Vogel,-0.22677773672103382,0.10645703091793557,-0.652649260975423,0.19236170506885214,FDP
Johannes Wagner,-0.7844453283266981,-0.10697100459755449,-1.6239950516665274,0.42726593770757004,BÜNDNIS 90/DIE GRÜNEN
Jonas Geissler,0.8909510325724829,0.9884054015136172,0.7921457147705372,0.05435743530563799,CDU/CSU
Jörg Cezanne,1.3360425474034596,1.3838496677833976,1.2401699131035206,0.04068612477619337,DIE LINKE.
Jörg Nürnberger,-0.9216482526578357,-0.2628149123634494,-1.5001709856445138,0.3183107995504825,SPD
Jörg Schneider,1.4667371832147569,1.5535979269307014,1.395157536380092,0.044171186234082345,AfD
Jörn König,1.4478918305468509,1.5163502590817146,1.394034254129535,0.0323218879705319,AfD
Josef Oster,0.9325480191144011,1.0427584137572876,0.8182729807149733,0.0618827560837943,CDU/CSU
Josef Rief,0.9522860033845857,1.0528615970961601,0.8443075407190873,0.05874778940687582,CDU/CSU
Josephine Ortleb,-1.5083001539692906,-0.4393912501762084,-2.434544147718139,0.4541632512396011,SPD
Josip Juratovic,-0.872434979790347,-0.03802871981419673,-2.0785841527290216,0.5529806922922018,SPD
Judith Skudelny,-0.10063445965368832,0.14432061247716718,-0.40898718599950723,0.14608636575702794,FDP
Julia Klöckner,0.9554636031163514,1.0560352288435053,0.8437596695359175,0.049422298918627115,CDU/CSU
Julia Verlinden,-0.22498498514395085,2.083784515626242e-4,-0.49638723614456437,0.13448766743399784,BÜNDNIS 90/DIE GRÜNEN
Julian Pahlke,-0.03299449618009079,0.26795076695366127,-0.39183373244680675,0.15654099026758847,BÜNDNIS 90/DIE GRÜNEN
Julian Simon Grünke,0.11902075665867488,0.5861478909440917,-0.4988782155168495,0.28965355166990175,FDP
Jürgen Berghahn,-0.43724641707562756,-0.03211405374067131,-0.7665717217528902,0.19382299287978397,SPD
Jürgen Braun,1.4483271789430125,1.583785330144635,1.395352877402041,0.046600802002917774,AfD
Jürgen Coße,-0.7178743600012715,-0.011597316583138837,-1.4970353213554102,0.373412101589367,SPD
Jürgen Hardt,0.9319993549733516,1.0392494892568813,0.8226312422606455,0.056256455423244374,CDU/CSU
Jürgen Kretz,-0.5676763783808757,0.2133359080021228,-2.1929058972949544,0.6102668326505454,BÜNDNIS 90/DIE GRÜNEN
Jürgen Lenders,-0.3299270737074467,0.04655012074479467,-0.8539071838104033,0.23157505598030337,FDP
Jürgen Pohl,1.7512005681273728,2.0461889653049354,1.4950493278555823,0.15223577801171045,AfD
Jürgen Trittin,0.0013819541797021268,0.23899792155739838,-0.317791366363909,0.1587365717000094,BÜNDNIS 90/DIE GRÜNEN
Kai Gehring,-1.0397954265264955,-0.25617080458324903,-2.206348226292116,0.5847843998706561,BÜNDNIS 90/DIE GRÜNEN
Kai Whittaker,0.9574138956897816,1.0410483393126997,0.8367493169512006,0.05568573796608257,CDU/CSU
Karamba Diaby,-0.9432325552193644,-0.3770052047750666,-1.595532672343734,0.31928710107316216,SPD
Karl Bär,0.05334081134680297,0.24146291136838513,-0.24353699035217252,0.12978382528275456,BÜNDNIS 90/DIE GRÜNEN
Karl Lauterbach,-1.5001142162084116,-0.31300961662146753,-2.624823896573938,0.7088229881207954,SPD
Karlheinz Busen,-0.28996841934266715,0.060930807229971004,-0.617023403262932,0.19235531573296485,FDP
Karoline Otte,-0.15653235291413786,0.27314364240710676,-0.7205582210530679,0.3205957803576047,BÜNDNIS 90/DIE GRÜNEN
Karsten Hilse,1.7158374757445483,1.8728368793482553,1.5195940512701187,0.10986346962646999,AfD
Karsten Klein,-0.15360673507182993,0.1433602705745579,-0.7219355698750378,0.24729160701562083,FDP
Kassem Taher Saleh,-0.758878878061062,-0.008045890858731173,-1.6393174111364002,0.4388076504477205,BÜNDNIS 90/DIE GRÜNEN
Katharina Beck,-0.608322889562031,0.035527297726814,-1.6021308387216755,0.4527231589602618,BÜNDNIS 90/DIE GRÜNEN
Katharina Dröge,-1.174019471068469,-0.7493700575394783,-1.9463180555135775,0.3272243011449046,BÜNDNIS 90/DIE GRÜNEN
Katharina Willkomm,-0.4195453138159999,0.19438834471669858,-1.0425145392619828,0.35439386135613643,FDP
Kathrin Henneberger,0.3565001533453548,0.4629609891846326,0.24838101903610071,0.054334115922897434,BÜNDNIS 90/DIE GRÜNEN
Kathrin Michel,-0.8912714836794889,-0.17614527019373702,-1.816241487961428,0.4111861005979791,SPD
Kathrin Vogler,1.3220085726106692,1.377075455697872,1.2729503689270534,0.02952476753691736,DIE LINKE.
Katja Adler,0.1928397036697695,0.32042674151419864,-0.046746827378733896,0.10265881397557096,FDP
Katja Hessel,-0.4011229436361019,0.028481551945752,-0.976243395298609,0.2636683101511337,FDP
Katja Keul,-0.6709949742160202,-0.07899013335465109,-1.7955028415345706,0.4178258223534284,BÜNDNIS 90/DIE GRÜNEN
Katja Kipping,-0.14963852797751198,1.4977354126765312,-2.187163829648271,1.0368793929628668,DIE LINKE.
Katja Leikert,0.9349656301446726,1.0332869008322056,0.8216850406921565,0.05644695660148301,CDU/CSU
Katja Mast,-0.6456985743444443,-0.12716577069430515,-1.5869876267568255,0.34316315404054243,SPD
Katrin Budde,-1.5926270019468713,-0.5775923191736975,-2.8101797097760537,0.710105797157408,SPD
Katrin Göring-Eckardt,-0.8249433092552916,-0.020035295614636083,-1.6091388397999502,0.3735839169065036,BÜNDNIS 90/DIE GRÜNEN
Katrin Helling-Plahr,-0.699674263943435,-0.1484360054994161,-1.7025296397779957,0.32618871562845175,FDP
Katrin Staffler,0.9300978992767945,1.0550450693134608,0.8380422906723897,0.05973418680864066,CDU/CSU
Katrin Uhlig,-1.060896303035157,-0.19689817410050833,-2.0743417121569285,0.47657864336587247,BÜNDNIS 90/DIE GRÜNEN
Katrin Zschau,-0.8973933183336433,-0.2701099097002365,-1.9728763679947083,0.4759844345157758,SPD
Kaweh Mansoori,-1.1744593182019738,0.05220800122854881,-2.23739152813296,0.5900548129176095,SPD
Kay Gottschalk,1.5104949147409916,1.6339540714736072,1.4085949232306643,0.06106025999652411,AfD
Kay-Uwe Ziegler,1.5548436294126218,1.7792284869670583,1.4301380304257085,0.08340809001012142,AfD
Kerstin Griese,-1.0114897658565418,-0.4452074860259599,-1.6244032808497537,0.33032591810513257,SPD
Kerstin Radomski,0.9699519971821083,1.0571219583525406,0.808595521915777,0.061575522946856316,CDU/CSU
Kerstin Vieregge,0.8884303464667587,0.9706788451405832,0.7963396279701165,0.04375528874890149,CDU/CSU
Kevin Kühnert,-1.2856541706507378,-0.6083910097689372,-1.8767636208452232,0.31151940530585975,SPD
Kevin Leiser,-0.8326624229993607,-0.007651628609364253,-1.2058495108157004,0.31458129002049007,SPD
Kirsten Kappert-Gonther,-0.7459110792437121,-0.1922858540652576,-1.7388774002593128,0.37924616667928124,BÜNDNIS 90/DIE GRÜNEN
Klaus Ernst,1.379238099476794,1.3985992754347334,1.3631959275505876,0.00923504107084695,DIE LINKE.
Klaus Mack,0.9593954063164982,1.043230387726713,0.829350091834842,0.056727419574230345,CDU/CSU
Klaus Stöber,1.4949891209030541,1.6721043601497172,1.4072430244047212,0.07299591822082806,AfD
Klaus Wiener,0.9303385591448086,1.0469212325930823,0.8454391089290374,0.054559643146652605,CDU/CSU
Klaus-Peter Willsch,0.9691103376065177,1.060731897721484,0.8016117727717723,0.0636387521883753,CDU/CSU
Knut Abraham,0.9587637575898125,1.032603085642944,0.8508737913581705,0.05123133915946692,CDU/CSU
Knut Gerschau,-0.09458214074917626,0.21252873031550892,-0.4629096069115776,0.2035394385575943,FDP
Konrad Stockmeier,-0.1728694585104941,0.17162287460351716,-0.5592000526941396,0.18217186299149216,FDP
Konstantin Kuhle,-0.5066746049895829,0.11162626021859912,-1.069900491656244,0.3369473074389603,FDP
Konstantin von Notz,-0.6445734925129563,-0.05933696600934081,-2.141361101582698,0.5484722774834395,BÜNDNIS 90/DIE GRÜNEN
Kordula Schulz-Asche,-1.1159332660393937,-0.01063874795267041,-1.6280378229356915,0.46093127727788535,BÜNDNIS 90/DIE GRÜNEN
Kristian Klinck,-0.7130689900396341,-0.22381002194674499,-1.2441238543869333,0.27368962532796187,SPD
Kristine Lütke,-0.3961116805178599,0.08370172361081896,-0.8199907069828338,0.2358216748133659,FDP
Lamya Kaddor,-0.579830059289829,-0.1643034852255434,-1.036374338244704,0.24326216061370448,BÜNDNIS 90/DIE GRÜNEN
Lars Castellucci,-0.820568833831412,-0.13230503881418954,-1.5922059218733802,0.3601565371318584,SPD
Lars Klingbeil,-1.1769996779117715,-0.5152349545323331,-1.9705221148548293,0.37712733742495774,SPD
Lars Lindemann,-0.1865597783907562,0.17194278591727874,-0.6512233841729473,0.23551801543979373,FDP
Lars Rohwer,1.0177019992316458,1.0839282024255106,0.9086994096154295,0.04628880321663783,CDU/CSU
Laura Kraft,-0.9426124992525907,-0.6173070450770646,-1.3279859469749433,0.20627389450455966,BÜNDNIS 90/DIE GRÜNEN
Leif-Erik Holm,1.4293450760470134,1.4809330503606473,1.3837466098194544,0.027352703814190707,AfD
Lena Werner,-0.9908307324576262,-0.41248132170069113,-1.9968548907150316,0.46612312505893566,SPD
Leni Breymaier,-1.0750355902873667,-0.28203598364680765,-1.9942767579114236,0.4970142162192971,SPD
Lennard Oehl,-0.9368212052534811,0.0875508088060468,-1.9590844307091364,0.6114331698467036,SPD
Leon Eckert,-1.1101333594687235,-0.005775410140767774,-2.168448289887064,0.6202711040928276,BÜNDNIS 90/DIE GRÜNEN
Lina Seitzl,-0.5708431455473025,0.05278194490785735,-1.2560068376084106,0.3425431583014742,SPD
Linda Heitmann,-1.5587171806851223,-0.38592927000044985,-2.59756162589479,0.5843676419860595,BÜNDNIS 90/DIE GRÜNEN
Linda Teuteberg,0.250420322916341,0.3932239429948323,0.06452117470967902,0.09530909559080644,FDP
Lisa Badum,-0.08596966172280412,0.1813959832736415,-0.3350345931329354,0.1419803905652085,BÜNDNIS 90/DIE GRÜNEN
Lisa Paus,-1.7700669349145115,-0.7625818710176293,-2.234718546624329,0.39927872444834134,BÜNDNIS 90/DIE GRÜNEN
Lucia Schanbacher,-0.4909514090387939,0.570847368911108,-1.3217402069280961,0.438765403880388,SPD
Luise Amtsberg,-0.6765427746546111,-0.3308787875401318,-0.9023200076382089,0.1221163027780079,BÜNDNIS 90/DIE GRÜNEN
Luiza Licina-Bode,-1.0250953403044785,-0.048319666309279405,-2.2282698760279205,0.617429028000587,SPD
Lukas Benner,-1.4083291510672644,-0.28142798028081295,-2.3230995325951485,0.6493663862081769,BÜNDNIS 90/DIE GRÜNEN
Lukas Köhler,-0.3769522574113237,0.06890727459590462,-0.7631401169660117,0.23004962266524648,FDP
Macit Karaahmetoğlu,-0.9874646496527774,-0.2187785783027008,-1.7036364078487527,0.35564227778631663,SPD
Mahmut Özdemir,-0.09171782654688745,0.17164866297254108,-0.5974676419527977,0.19054047262955337,SPD
Maik Außendorf,-0.5098081152542558,-0.10338796197154015,-0.833440670152207,0.1717345319264479,BÜNDNIS 90/DIE GRÜNEN
Maja Wallstein,0.31596369556854004,0.4842601560562032,0.1965303653942617,0.08679186313166848,SPD
Malte Kaufmann,1.5144373178064479,1.7054464252851878,1.4120073539781095,0.08581670776028363,AfD
Manfred Grund,0.9979657785503453,1.0797402738234014,0.9051988220804815,0.04743873470202036,CDU/CSU
Manfred Schiller,1.5328567176990406,1.8830929479533156,1.37649484182004,0.12071495123318189,AfD
Manfred Todtenhausen,-0.5191095910315107,0.0014564748194698472,-1.4269253711173642,0.3521312564937447,FDP
Manuel Gava,-1.0489016255937795,-0.2408201006685982,-3.003945646935536,0.6910756963960183,SPD
Manuel Höferlin,-0.27821213912308057,0.11012360385968664,-0.697817844225461,0.22052787595039702,FDP
Manuela Rottmann,-1.0024761090640166,-0.2246341488909081,-2.0949465061449155,0.6386206538151521,BÜNDNIS 90/DIE GRÜNEN
Marc Bernhard,1.5288084590323596,1.6804204076095095,1.4260359661204554,0.07255106223506366,AfD
Marc Biadacz,0.9494697306651241,1.0463842873058193,0.8479370556483219,0.04316229682959611,CDU/CSU
Marc Henrichmann,0.9623203982226107,1.0501980299621072,0.81586252249456,0.06068312829364688,CDU/CSU
Marc Jongen,1.469883122171901,1.578787562073284,1.3993139237175525,0.049683838703818393,AfD
Marcel Emmerich,-1.446469105560647,-0.48348643677886965,-2.72798061756166,0.6323383484881141,BÜNDNIS 90/DIE GRÜNEN
Marco Buschmann,-0.2068249662293012,0.15626316007213203,-0.5813739688406141,0.2113358204245557,FDP
Marco Wanderwitz,1.0516672129446616,1.1078529748919135,0.9251164015177754,0.049423559410025304,CDU/CSU
Marcus Bühl,1.7000562094013982,1.902528319000272,1.477591007605053,0.10858929054626738,AfD
Marcus Faber,-0.11014760690605924,0.21988583221826186,-0.6820065379366835,0.22106026117487285,FDP
Mareike Lotte Wulf,0.9579062699103364,1.045479543522367,0.829494364931231,0.05751982624028522,CDU/CSU
Maria Klein-Schmeink,-1.1980445881797104,-0.4618446475209155,-1.712678377628434,0.29886662979736334,BÜNDNIS 90/DIE GRÜNEN
Maria-Lena Weiss,0.9676643415050945,1.0548531427442025,0.8579424976757914,0.058046844620493254,CDU/CSU
Mariana Harder-Kühnel,1.4849690904962647,1.566256928880684,1.395916646702896,0.05399044168452028,AfD
Marianne Schieder,-1.4525896807919556,-0.781457188578963,-2.5094001273642412,0.3651323106622797,SPD
Marie-Agnes Strack-Zimmermann,-0.4463274402931529,0.15164345713144828,-1.3247826705751669,0.324935295097864,FDP
Mario Brandenburg,-0.4115865775354785,0.16834477988548047,-1.1829854079190696,0.3712436330558749,FDP
Mario Czaja,0.9675418531798623,1.0722159265871454,0.8087421291186274,0.06822099677611843,CDU/CSU
Marja-Liisa Völlers,-1.6525289591060475,-0.8330669235306407,-2.1443369651870574,0.3825483668403114,SPD
Mark Helfrich,0.9448572154329938,1.0294809837013301,0.8317162557693163,0.05432622479098001,CDU/CSU
Markus Frohnmaier,1.4972169570305447,1.6152844340939447,1.4254491453195661,0.047164578047669194,AfD
Markus Grübel,0.9746540985309802,1.0516427128202186,0.8269242002619112,0.05736553994580668,CDU/CSU
Markus Herbrand,-0.19573168678736844,0.10796843709581312,-0.5891498961256475,0.1711130306782864,FDP
Markus Hümpfer,-0.9752263831027745,-0.4150602058114219,-1.5952815457558458,0.3053001640495755,SPD
Markus Koob,0.979714539597339,1.086907333605288,0.8529983561052052,0.05779399193357636,CDU/CSU
Markus Kurth,-0.7895945565046438,0.021584984061655703,-1.768256373088254,0.5067694667783441,BÜNDNIS 90/DIE GRÜNEN
Markus Reichel,0.9644063328088135,1.0847295615661947,0.8481395543756399,0.060043658828453896,CDU/CSU
Markus Töns,-1.0480573858428082,-0.2768619807875114,-2.0067262033411555,0.39557216693556096,SPD
Markus Uhl,0.9689503379868137,1.0579453411298114,0.8479078504297822,0.059328446545712774,CDU/CSU
Marlene Schönberger,-0.7023494211345879,-0.04281189158249928,-1.4512926181528374,0.3232486959874441,BÜNDNIS 90/DIE GRÜNEN
Marlon Bröhr,0.9302100649214595,1.0291777233568746,0.8512489122066589,0.049361791512502695,CDU/CSU
Martin Diedenhofen,-1.1815815247664372,-0.45259483675855605,-2.7280819983005773,0.609830141433247,SPD
Martin Erwin Renner,1.5026788885165607,1.6329478405308664,1.4100269443782054,0.07157459724558453,AfD
Martin Gassner-Herz,-0.25587928897280876,0.14916583759434987,-0.8069148715427958,0.26681770050544823,FDP
Martin Gerster,-0.6933104733972353,-0.12642513676245618,-1.072325894983856,0.28734322170347304,SPD
Martin Hess,1.4855969791281596,1.5875329844905601,1.4113639657723942,0.04694141247475673,AfD
Martin Kröber,-0.644802342161952,-0.10785472822629488,-1.3401242181297621,0.2940734236063385,SPD
Martin Plum,0.9594351119484632,1.0624587754578605,0.8670159765791976,0.04918320488328324,CDU/CSU
Martin Rabanus,-0.7990841107788329,-0.1657370488632574,-1.4747807710886343,0.3435762867885684,SPD
Martin Reichardt,1.5248787335949239,1.7682242331917082,1.4084857486162758,0.09643175728616946,AfD
Martin Rosemann,-1.023440532732518,-0.41923126837235647,-1.6193615558475993,0.34798768004877784,SPD
Martin Sichert,1.5612261436402675,1.8332386537498366,1.4195773890978283,0.10635920069077325,AfD
Martina Englhardt-Kopf,0.9519466563619889,1.0386529578676966,0.8742735682815622,0.04329225262942244,CDU/CSU
Martina Renner,1.3222200883689794,1.365492996007403,1.2673131589981792,0.025356079178008906,DIE LINKE.
Martina Stamm-Fibich,-1.0282535492225466,-0.1330890430975332,-1.7526843826949978,0.4760562922356335,SPD
Mathias Middelberg,0.9663383706390075,1.0782497229199315,0.8141509611359213,0.07908141702565187,CDU/CSU
Mathias Papendieck,-0.942489269152213,-0.12906441729755835,-1.9691354864052166,0.5233519704147823,SPD
Mathias Stein,-1.9275852151927653,-0.44049285129958926,-3.1121580204971706,0.9080102696102045,SPD
Matthias Gastel,-0.5840704559455088,-0.08704182197096054,-1.6740094288988319,0.44589497515474774,BÜNDNIS 90/DIE GRÜNEN
Matthias Hauer,0.9592329074569179,1.036116810456143,0.8457072131127883,0.0501634177598368,CDU/CSU
Matthias Helferich,1.4994995596573153,1.696463414259998,1.4081543365688116,0.08412486515098053,fraktionslos
Matthias Miersch,-0.8485015173898237,-0.3026840655161088,-1.219187817069595,0.2911293539516765,SPD
Matthias Mieves,-1.2028446114521663,-0.11490627799590906,-2.0892578389329133,0.6270552573523113,SPD
Matthias Moosdorf,1.4241661118633748,1.469110602270526,1.3861825709721467,0.02200362123371627,AfD
Matthias Seestern-Pauly,-0.04294052124012207,0.20307423308844247,-0.42961036583670875,0.15580328768382726,FDP
Matthias W. Birkwald,1.3445675956488328,1.3768822607010907,1.2972910952673977,0.01886541422498474,DIE LINKE.
Max Lucks,-0.3724672606889889,0.04456715606586736,-0.7696474154163817,0.20033905144139136,BÜNDNIS 90/DIE GRÜNEN
Max Mordhorst,-0.2140275597188703,0.183536733581161,-1.2984198074098194,0.38402796022365304,FDP
Max Straubinger,1.0236041351820881,1.1019444619706524,0.9223202111329616,0.04796430403510559,CDU/CSU
Maximilian Funke-Kaiser,-0.48733314434336994,0.014688165907574213,-1.0403179324436682,0.3008037293901839,FDP
Maximilian Mörseburg,0.9667887100367765,1.0450850599557364,0.8645270604207043,0.05057466142543365,CDU/CSU
Mechthild Heil,0.9543716746587061,1.0632195337455426,0.7877577255329475,0.06922455432071507,CDU/CSU
Mechthilde Wittmann,0.9626086505638587,1.0298177914515727,0.8391656689476674,0.05055598308521668,CDU/CSU
Melanie Bernstein,0.9581958173997663,1.0635597510282189,0.8268366926444763,0.060297324281610935,CDU/CSU
Melanie Wegling,-0.825335987173923,-0.07167248652131977,-1.9022437148318896,0.49603969442411106,SPD
Melis Sekmen,-0.18621770776606278,0.2362772092927451,-0.6422693011673506,0.22032346640801967,BÜNDNIS 90/DIE GRÜNEN
Merle Spellerberg,-0.8381234722179919,-0.16354297039749363,-1.7892897141852084,0.4350728773337039,BÜNDNIS 90/DIE GRÜNEN
Metin Hakverdi,-0.6603738475866726,-0.06839778695305673,-1.058513843921045,0.3194958673751392,SPD
