vote_column,dim1,dim2,poll_id,poll_label,accepted,committee,url
v077,0.006307029327657308,0.09843028870241623,5007,Beteiligung der Bundeswehr in Niger (EUMPM Niger),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/beteiligung-der-bundeswehr-in-niger-eumpm-niger
v078,0.12733761668650334,0.06292457528563418,5011,Neuregelung der deutschen Asyl- und Flüchtlingspolitik,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/neuregelung-der-deutschen-asyl-und-fluechtlingspolitik
v079,-0.09236629124200924,-0.04555463958319118,5030,"Einsetzung des Bürgerrats ""Ernährung im Wandel""",TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einsetzung-des-buergerrats-ernaehrung-im-wandel
v080,0.05493070905586512,-0.19550310977102003,5031,Einführung von bundesweiten Volksentscheiden,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einfuehrung-von-bundesweiten-volksentscheiden
v081,-0.09335217164144181,-0.04426414422243047,5032,Keine sofortige Einleitung der Rückführungsoffensive,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-sofortige-einleitung-der-rueckfuehrungsoffensive
v082,0.0053327688144655895,0.07949366182810999,5033,Stärkung und Reform der Weltgesundheitsorganisation,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/staerkung-und-reform-der-weltgesundheitsorganisation
v083,0.006104240215076353,0.08865782578265567,5043,Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-im-kosovo-kfor
v084,-0.08827273756329101,-0.010516258157196761,5044,Letztmalige Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/letztmalige-verlaengerung-des-bundeswehreinsatzes-in-mali-minusma
v085,-0.09153231917402557,-0.013109675539342325,5047,Pflegereform,TRUE,Gesundheitsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/pflegereform
v086,0.031933371681433446,-0.03653809370618959,5057,LINKEN-Antrag ablehnen: Europäische Asylrechtsreform durchsetzen,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/linken-antrag-ablehnen-europaeische-asylrechtsreform-durchsetzen
v087,0.008268617467515069,0.10871929793707755,5058,2-Prozent-Hürde zur Europawahl,TRUE,Ausschuss für die Angelegenheiten der Europäischen Union,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/2-prozent-huerde-zur-europawahl
v088,0.024071974693857627,-0.012137367365156084,5059,Grenzüberschreitendes Entsenderecht im Straßenverkehr,TRUE,Ausschuss für Arbeit und Soziales,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/grenzueberschreitendes-entsenderecht-im-strassenverkehr
v089,-0.09042535358936968,-0.02043054522187162,5061,Fachkräfteeinwanderung,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/fachkraefteeinwanderung
v090,0.006790741946004903,0.08082197918743773,5063,Beteiligung der Bundeswehr an der EU-geführten Sicherheitsoperation in Bosnien und Herzegowina (EUFOR ALTHEA),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/beteiligung-der-bundeswehr-an-der-eu-gefuehrten-sicherheitsoperation-in-bosnien-und-herzegowina-eufor-althea-0
v091,0.005988014204944451,0.07713435829093541,5064,Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-vor-der-libanesischen-kueste-unifil
v092,0.12206512389981929,0.01932627689531124,5069,Keine rückwirkende Besteuerung der Energiepreispauschale,FALSE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-rueckwirkende-besteuerung-der-energiepreispauschale
v093,0.07891776483049427,0.03884353575139655,5091,Förderung der geschäftsmäßigen Sterbehilfe grundsätzlich verbieten,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/foerderung-der-geschaeftsmaessigen-sterbehilfe-grundsaetzlich-verbieten
